Site Name:,Snake Range West Pinyon-Juniper,,Snake Range West Subalpine,,Snake Range West Montane,
Deployment:,Wind velocity monitor,,Wind velocity monitor,,Wind velocity monitor,
Monitored System:,Atmosphere,,Atmosphere,,Atmosphere,
Measured Property:,Wind speed,,Wind speed,,Wind speed,
Vertical Offset from Surface:,10m height,,10m height,,10m height,
Units:,m/s,,m/s,,m/s,
Measurement Type:,Average,,Average,,Average,
Aggregation interval:,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,
Time Stamp ((UTC-08:00) Pacific Time (US & Canada)),Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values
1/4/2016 1:00:00 AM,1.754855520000000000,6,2.970208266000000000,6,3.817870613000000000,6
1/4/2016 2:00:00 AM,1.797473333000000000,6,3.107896586000000000,6,2.908144213000000000,6
1/4/2016 3:00:00 AM,1.841059733000000000,6,3.118700053000000000,6,3.095677493000000000,6
1/4/2016 4:00:00 AM,1.678113653000000000,6,3.200284853000000000,6,2.422807786000000000,6
1/4/2016 5:00:00 AM,0.875453333000000000,6,3.356376320000000000,6,2.968941653000000000,6
1/4/2016 6:00:00 AM,0.801244693000000000,6,3.247596586000000000,6,2.051839093000000000,6
1/4/2016 7:00:00 AM,0.605366666000000000,6,2.681345920000000000,6,1.255735360000000000,6
1/4/2016 8:00:00 AM,1.226156213000000000,6,2.814191306000000000,6,1.161856960000000000,6
1/4/2016 9:00:00 AM,0.586367466000000000,6,3.836199253000000000,6,1.275628640000000000,6
1/4/2016 10:00:00 AM,0.623918826000000000,6,3.726674453000000000,6,1.421438186000000000,6
1/4/2016 11:00:00 AM,0.637851573000000000,6,3.774433226000000000,6,2.116585386000000000,6
1/4/2016 12:00:00 PM,0.786343360000000000,6,2.843770453000000000,6,2.848166346000000000,6
1/4/2016 1:00:00 PM,0.528773813000000000,6,2.517580266000000000,6,2.251442453000000000,6
1/4/2016 2:00:00 PM,0.535926453000000000,6,2.075383200000000000,6,2.579942346000000000,6
1/4/2016 3:00:00 PM,0.436981600000000000,6,2.082684853000000000,6,2.009817333000000000,6
1/4/2016 4:00:00 PM,0.438620746000000000,6,2.634257706000000000,6,3.426636106000000000,6
1/4/2016 5:00:00 PM,0.504037600000000000,6,2.677993120000000000,6,4.666352533000000000,6
1/4/2016 6:00:00 PM,0.720702986000000000,6,3.190300960000000000,6,3.636893920000000000,6
1/4/2016 7:00:00 PM,1.064849280000000000,6,2.798023360000000000,6,3.666994613000000000,6
1/4/2016 8:00:00 PM,0.997271733000000000,6,2.730147786000000000,6,2.988536906000000000,6
1/4/2016 9:00:00 PM,1.623574773000000000,6,2.875435786000000000,6,2.603858986000000000,6
1/4/2016 10:00:00 PM,0.907565706000000000,6,2.737300426000000000,6,2.685294773000000000,6
1/4/2016 11:00:00 PM,1.302302026000000000,6,2.466543200000000000,6,2.361265280000000000,6
1/5/2016 12:00:00 AM,0.974696213000000000,6,2.216871360000000000,6,2.549096586000000000,6
1/5/2016 1:00:00 AM,1.282930293000000000,6,2.177233813000000000,6,2.707497760000000000,6
1/5/2016 2:00:00 AM,1.349613760000000000,6,1.929871680000000000,6,2.468852906000000000,6
1/5/2016 3:00:00 AM,1.220568213000000000,6,1.567992800000000000,6,2.016373920000000000,6
1/5/2016 4:00:00 AM,0.877465013000000000,6,1.285761546000000000,6,2.104887840000000000,6
1/5/2016 5:00:00 AM,1.282781280000000000,6,1.219376106000000000,6,1.915491893000000000,6
1/5/2016 6:00:00 AM,1.431869120000000000,6,1.236587146000000000,6,2.495973333000000000,6
1/5/2016 7:00:00 AM,1.492070506000000000,6,1.271754293000000000,6,2.409620106000000000,6
1/5/2016 8:00:00 AM,1.291424053000000000,6,1.131011200000000000,6,2.307098933000000000,6
1/5/2016 9:00:00 AM,1.397372533000000000,6,1.047787253000000000,6,2.220298666000000000,6
1/5/2016 10:00:00 AM,2.343458186000000000,6,0.957559680000000000,6,2.325353066000000000,6
1/5/2016 11:00:00 AM,2.708913386000000000,6,1.261993920000000000,6,2.359924160000000000,6
1/5/2016 12:00:00 PM,3.001873600000000000,6,4.002498133000000000,6,2.760770026000000000,6
1/5/2016 1:00:00 PM,2.502380906000000000,6,3.662375200000000000,6,2.984513546000000000,6
1/5/2016 2:00:00 PM,2.054446826000000000,6,3.718925760000000000,6,3.057232053000000000,6
1/5/2016 3:00:00 PM,1.795759680000000000,6,3.305711786000000000,6,2.816426506000000000,6
1/5/2016 4:00:00 PM,1.341939573000000000,6,3.342220053000000000,6,2.623379733000000000,6
1/5/2016 5:00:00 PM,1.611281173000000000,6,2.893093866000000000,6,2.073669546000000000,6
1/5/2016 6:00:00 PM,1.526641600000000000,6,2.215157706000000000,6,1.799559520000000000,6
1/5/2016 7:00:00 PM,1.421885226000000000,6,1.679603786000000000,6,1.942388800000000000,6
1/5/2016 8:00:00 PM,1.389921866000000000,6,1.541393920000000000,6,2.048635306000000000,6
1/5/2016 9:00:00 PM,0.668771840000000000,6,1.583490186000000000,6,2.100566453000000000,6
1/5/2016 10:00:00 PM,0.440930453000000000,6,1.646373813000000000,6,1.964591786000000000,6
1/5/2016 11:00:00 PM,0.591210400000000000,6,1.119909706000000000,6,1.426430133000000000,6
1/6/2016 12:00:00 AM,0.244381866000000000,6,1.266240800000000000,6,1.657624320000000000,6
1/6/2016 1:00:00 AM,0.493979200000000000,6,1.612324266000000000,6,2.126271253000000000,6
1/6/2016 2:00:00 AM,0.510519680000000000,6,1.395509866000000000,6,1.246273013000000000,6
1/6/2016 3:00:00 AM,0.794688106000000000,6,1.278385386000000000,6,1.577306133000000000,6
1/6/2016 4:00:00 AM,0.610507626000000000,6,0.771740053000000000,6,1.040858133000000000,6
1/6/2016 5:00:00 AM,0.746556800000000000,6,0.027269440000000000,6,0.746780320000000000,6
1/6/2016 6:00:00 AM,0.707738826000000000,6,0.573775840000000000,6,0.456353333000000000,6
1/6/2016 7:00:00 AM,0.690602293000000000,6,0.528922826000000000,6,0.315237706000000000,6
1/6/2016 8:00:00 AM,1.083103413000000000,6,0.106022986000000000,6,0.000000000000000000,6
1/6/2016 9:00:00 AM,1.067978560000000000,6,0.000000000000000000,6,0.493830186000000000,6
1/6/2016 10:00:00 AM,1.871458453000000000,6,0.000000000000000000,6,0.588006613000000000,6
1/6/2016 11:00:00 AM,1.398117600000000000,6,0.000000000000000000,6,0.277984373000000000,6
1/6/2016 12:00:00 PM,2.961789013000000000,6,0.000000000000000000,6,0.027492960000000000,6
1/6/2016 1:00:00 PM,3.727568533000000000,6,0.000000000000000000,6,0.146480106000000000,6
1/6/2016 2:00:00 PM,2.086708213000000000,6,0.000000000000000000,6,2.603486453000000000,6
1/6/2016 3:00:00 PM,2.889741066000000000,6,0.000000000000000000,6,1.303419626000000000,6
1/6/2016 4:00:00 PM,1.919962293000000000,6,0.217335946000000000,6,2.043345333000000000,6
1/6/2016 5:00:00 PM,2.082088800000000000,6,0.961285013000000000,6,3.272109280000000000,6
1/6/2016 6:00:00 PM,1.251115946000000000,6,0.661917226000000000,6,1.806339626000000000,6
1/6/2016 7:00:00 PM,1.414956106000000000,6,0.547549493000000000,6,2.385479946000000000,6
1/6/2016 8:00:00 PM,2.013915200000000000,6,0.667579733000000000,6,3.127864373000000000,6
1/6/2016 9:00:00 PM,1.971371893000000000,6,0.504484640000000000,6,3.453085973000000000,6
1/6/2016 10:00:00 PM,1.864156800000000000,6,0.453596586000000000,6,2.797054773000000000,6
1/6/2016 11:00:00 PM,2.331611626000000000,6,0.343699253000000000,6,2.440093333000000000,6
1/7/2016 12:00:00 AM,1.566800693000000000,6,0.055805493000000000,6,1.885018666000000000,6
1/7/2016 1:00:00 AM,1.451911413000000000,6,0.000000000000000000,6,1.572016160000000000,6
1/7/2016 2:00:00 AM,0.889982133000000000,6,0.000000000000000000,6,0.864426346000000000,6
1/7/2016 3:00:00 AM,0.331033120000000000,6,0.000000000000000000,6,0.922690560000000000,6
1/7/2016 4:00:00 AM,0.470658613000000000,6,0.000000000000000000,6,1.405493760000000000,6
1/7/2016 5:00:00 AM,1.456828853000000000,6,0.000000000000000000,6,2.265747733000000000,6
1/7/2016 6:00:00 AM,0.803777920000000000,6,0.000000000000000000,6,1.880846293000000000,6
1/7/2016 7:00:00 AM,1.325771626000000000,6,0.000000000000000000,6,0.144915466000000000,6
1/7/2016 8:00:00 AM,1.309231146000000000,6,0.000000000000000000,6,0.000000000000000000,6
1/7/2016 9:00:00 AM,1.614186933000000000,6,0.000000000000000000,6,0.000000000000000000,6
1/7/2016 10:00:00 AM,1.817962666000000000,6,0.000000000000000000,6,0.000000000000000000,6
1/7/2016 11:00:00 AM,2.992262240000000000,6,0.000000000000000000,6,0.345189386000000000,6
1/7/2016 12:00:00 PM,3.235675520000000000,6,0.000000000000000000,6,0.866959573000000000,6
1/7/2016 1:00:00 PM,2.608180373000000000,6,0.000000000000000000,6,0.732847573000000000,6
1/7/2016 2:00:00 PM,2.268504480000000000,6,0.000000000000000000,6,0.248926773000000000,6
1/7/2016 3:00:00 PM,1.534837333000000000,6,0.000000000000000000,6,0.134708053000000000,6
1/7/2016 4:00:00 PM,0.600225706000000000,6,0.000000000000000000,6,0.130610186000000000,6
1/7/2016 5:00:00 PM,0.553286506000000000,6,0.000000000000000000,6,0.143052800000000000,6
1/7/2016 6:00:00 PM,0.315312213000000000,6,0.002533226000000000,6,0.202509120000000000,6
1/7/2016 7:00:00 PM,0.111983520000000000,6,0.000000000000000000,6,0.071973440000000000,6
1/7/2016 8:00:00 PM,0.000000000000000000,6,0.000000000000000000,6,0.128449493000000000,6
1/7/2016 9:00:00 PM,0.000000000000000000,6,0.000000000000000000,6,0.000000000000000000,6
1/7/2016 10:00:00 PM,0.000000000000000000,6,0.000000000000000000,6,0.000000000000000000,6
1/7/2016 11:00:00 PM,0.000000000000000000,6,0.000074506000000000,6,0.102223146000000000,6
1/8/2016 12:00:00 AM,0.000000000000000000,6,0.000670560000000000,6,0.000000000000000000,6
1/8/2016 1:00:00 AM,0.000000000000000000,6,0.000149013000000000,6,0.789994186000000000,6
1/8/2016 2:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.278654933000000000,6
1/8/2016 3:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.151844586000000000,6
1/8/2016 4:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.551498346000000000,6
1/8/2016 5:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.629432320000000000,6
1/8/2016 6:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.576532586000000000,6
1/8/2016 7:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.594786720000000000,6
1/8/2016 8:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.770845973000000000,6
1/8/2016 9:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,1.002859733000000000,6
1/8/2016 10:00:00 AM,0.000000000000000000,6,0.000000000000000000,6,0.426848693000000000,6
1/8/2016 11:00:00 AM,0.111536480000000000,6,0.000000000000000000,6,0.232833333000000000,6
1/8/2016 12:00:00 PM,1.440139360000000000,6,0.000000000000000000,6,0.095219520000000000,6
1/8/2016 1:00:00 PM,1.073492053000000000,6,0.000000000000000000,6,0.165553813000000000,6
1/8/2016 2:00:00 PM,1.853651360000000000,6,0.000000000000000000,6,0.029132106000000000,6
1/8/2016 3:00:00 PM,1.131532746000000000,6,0.000000000000000000,6,0.126139786000000000,6
1/8/2016 4:00:00 PM,1.052704693000000000,6,0.000000000000000000,6,0.343773760000000000,6
1/8/2016 5:00:00 PM,0.510445173000000000,6,0.000000000000000000,6,0.494128213000000000,6
1/8/2016 6:00:00 PM,0.848034880000000000,6,0.000000000000000000,6,0.332895786000000000,6
1/8/2016 7:00:00 PM,0.611103680000000000,6,0.000000000000000000,6,0.516107680000000000,6
1/8/2016 8:00:00 PM,0.525719040000000000,6,0.000000000000000000,6,0.396748000000000000,6
1/8/2016 9:00:00 PM,0.684120213000000000,6,0.000000000000000000,6,1.200749440000000000,6
1/8/2016 10:00:00 PM,0.982370400000000000,6,0.000000000000000000,6,0.619597440000000000,6
1/8/2016 11:00:00 PM,0.955771520000000000,6,0.000000000000000000,6,0.813910826000000000,6
1/9/2016 12:00:00 AM,0.450616320000000000,6,0.000000000000000000,6,0.372831360000000000,6
1/9/2016 1:00:00 AM,0.988405440000000000,6,0.000000000000000000,6,0.314939680000000000,6
1/9/2016 2:00:00 AM,0.934760640000000000,6,0.000000000000000000,6,0.571391626000000000,6
1/9/2016 3:00:00 AM,1.634825280000000000,6,0.000000000000000000,6,0.545165280000000000,6
1/9/2016 4:00:00 AM,0.973727626000000000,6,0.000000000000000000,6,0.542781066000000000,6
1/9/2016 5:00:00 AM,1.153288693000000000,6,0.000000000000000000,6,0.022650026000000000,6
1/9/2016 6:00:00 AM,1.214458666000000000,6,0.000000000000000000,6,0.765928533000000000,6
1/9/2016 7:00:00 AM,1.363546506000000000,6,0.000000000000000000,6,1.069468693000000000,6
1/9/2016 8:00:00 AM,1.035046613000000000,6,0.000000000000000000,6,1.358107520000000000,6
1/9/2016 9:00:00 AM,0.495245813000000000,6,0.000000000000000000,6,1.115364800000000000,6
1/9/2016 10:00:00 AM,0.473191840000000000,6,0.000000000000000000,6,1.514795040000000000,6
1/9/2016 11:00:00 AM,0.713922880000000000,6,0.000000000000000000,6,0.494798773000000000,6
1/9/2016 12:00:00 PM,2.014585760000000000,6,0.000000000000000000,6,0.000000000000000000,6
1/9/2016 1:00:00 PM,3.048142240000000000,6,0.000000000000000000,6,0.214728213000000000,6
1/9/2016 2:00:00 PM,3.458524960000000000,6,0.000000000000000000,6,0.464176533000000000,6
1/9/2016 3:00:00 PM,2.277445280000000000,6,0.000000000000000000,6,1.054492853000000000,6
1/9/2016 4:00:00 PM,1.309827200000000000,6,0.000000000000000000,6,0.675700960000000000,6
1/9/2016 5:00:00 PM,1.510399146000000000,6,0.000000000000000000,6,0.366349280000000000,6
1/9/2016 6:00:00 PM,0.155718933000000000,6,0.000000000000000000,6,0.640757333000000000,6
1/9/2016 7:00:00 PM,0.570795573000000000,6,0.000000000000000000,6,0.353385120000000000,6
1/9/2016 8:00:00 PM,0.601864853000000000,6,0.294673866000000000,6,0.970002293000000000,6
1/9/2016 9:00:00 PM,0.780010293000000000,6,0.598512053000000000,6,1.220717226000000000,6
1/9/2016 10:00:00 PM,0.625706986000000000,6,0.738733600000000000,6,1.201121973000000000,6
1/9/2016 11:00:00 PM,0.599480640000000000,6,0.759669973000000000,6,1.460107146000000000,6
1/10/2016 12:00:00 AM,0.127555413000000000,6,0.748121440000000000,6,1.627300106000000000,6
1/10/2016 1:00:00 AM,0.469317493000000000,6,0.714667946000000000,6,1.232712800000000000,6
1/10/2016 2:00:00 AM,0.541588960000000000,6,0.624514880000000000,6,1.469345973000000000,6
1/10/2016 3:00:00 AM,0.925894346000000000,6,0.620640533000000000,6,1.194639893000000000,6
1/10/2016 4:00:00 AM,0.865022400000000000,6,0.481462080000000000,6,1.124231093000000000,6
1/10/2016 5:00:00 AM,0.434969920000000000,6,0.277611840000000000,6,0.732698560000000000,6
1/10/2016 6:00:00 AM,0.696562826000000000,6,0.000000000000000000,6,0.311959413000000000,6
1/10/2016 7:00:00 AM,0.529071840000000000,6,0.000000000000000000,6,0.707068266000000000,6
1/10/2016 8:00:00 AM,0.453298560000000000,6,0.000000000000000000,6,0.380505546000000000,6
1/10/2016 9:00:00 AM,0.285286026000000000,6,0.000000000000000000,6,0.408222026000000000,6
1/10/2016 10:00:00 AM,0.552764960000000000,6,0.000000000000000000,6,0.655509653000000000,6
1/10/2016 11:00:00 AM,0.775241866000000000,6,0.002682240000000000,6,0.678457706000000000,6
1/10/2016 12:00:00 PM,0.692613973000000000,6,0.000000000000000000,6,0.754529013000000000,6
1/10/2016 1:00:00 PM,0.975292266000000000,6,0.000000000000000000,6,0.749462560000000000,6
1/10/2016 2:00:00 PM,1.001518613000000000,6,0.000074506000000000,6,0.843415466000000000,6
1/10/2016 3:00:00 PM,1.348272640000000000,6,0.002607733000000000,6,0.728898720000000000,6
1/10/2016 4:00:00 PM,1.131607253000000000,6,0.001639146000000000,6,0.369404053000000000,6
1/10/2016 5:00:00 PM,0.963147680000000000,6,0.005886026000000000,6,0.413512000000000000,6
1/10/2016 6:00:00 PM,0.636957493000000000,6,0.014007253000000000,6,0.470956640000000000,6
1/10/2016 7:00:00 PM,0.943552426000000000,6,0.020116800000000000,6,0.516778240000000000,6
1/10/2016 8:00:00 PM,0.762277706000000000,6,0.010877973000000000,6,0.717499200000000000,6
1/10/2016 9:00:00 PM,0.623248266000000000,6,2.395389333000000000,6,1.492741066000000000,6
1/10/2016 10:00:00 PM,0.598214026000000000,6,2.722548106000000000,6,1.319215040000000000,6
1/10/2016 11:00:00 PM,0.911887093000000000,6,3.509562026000000000,6,1.103667253000000000,6
1/11/2016 12:00:00 AM,0.675626453000000000,6,3.811165013000000000,6,2.497314453000000000,6
1/11/2016 1:00:00 AM,0.483473760000000000,6,3.242157600000000000,6,2.963279146000000000,6
1/11/2016 2:00:00 AM,0.752442826000000000,6,3.210641280000000000,6,1.420916640000000000,6
1/11/2016 3:00:00 AM,0.615127040000000000,6,3.149173280000000000,6,0.761085600000000000,6
1/11/2016 4:00:00 AM,0.293854293000000000,6,2.896148640000000000,6,0.730016320000000000,6
1/11/2016 5:00:00 AM,0.553137493000000000,6,2.814191306000000000,6,0.395779413000000000,6
1/11/2016 6:00:00 AM,0.483771786000000000,6,1.499595680000000000,6,0.586292960000000000,6
1/11/2016 7:00:00 AM,0.678308693000000000,6,1.780336800000000000,6,0.659607520000000000,6
1/11/2016 8:00:00 AM,0.648282506000000000,6,1.011577013000000000,6,0.908832320000000000,6
1/11/2016 9:00:00 AM,0.284988000000000000,6,0.474160426000000000,6,1.402960533000000000,6
1/11/2016 10:00:00 AM,0.921051413000000000,6,1.312807466000000000,6,0.988926986000000000,6
1/11/2016 11:00:00 AM,0.400920373000000000,6,0.566772213000000000,6,0.717424693000000000,6
1/11/2016 12:00:00 PM,0.565580106000000000,6,0.634722293000000000,6,0.418131413000000000,6
1/11/2016 1:00:00 PM,0.575936533000000000,6,0.831047360000000000,6,0.888790026000000000,6
1/11/2016 2:00:00 PM,0.432585706000000000,6,0.868822240000000000,6,0.671528586000000000,6
1/11/2016 3:00:00 PM,0.629506826000000000,6,0.875304320000000000,6,0.560662666000000000,6
1/11/2016 4:00:00 PM,0.434597386000000000,6,0.945340586000000000,6,0.606558773000000000,6
1/11/2016 5:00:00 PM,0.414257066000000000,6,1.412124853000000000,6,0.361804373000000000,6
1/11/2016 6:00:00 PM,0.653497973000000000,6,2.354708693000000000,6,0.618479840000000000,6
1/11/2016 7:00:00 PM,0.576681600000000000,6,3.483186666000000000,6,0.846172213000000000,6
1/11/2016 8:00:00 PM,0.461345280000000000,6,3.517683253000000000,6,0.940721173000000000,6
1/11/2016 9:00:00 PM,0.764065866000000000,6,4.199195733000000000,6,1.302078506000000000,6
1/11/2016 10:00:00 PM,0.715562026000000000,6,3.778978133000000000,6,0.878284586000000000,6
1/11/2016 11:00:00 PM,0.413362986000000000,6,3.902659200000000000,6,0.953610826000000000,6
1/12/2016 12:00:00 AM,0.566697706000000000,6,4.218567466000000000,6,0.865990986000000000,6
1/12/2016 1:00:00 AM,1.185401066000000000,6,4.556827733000000000,6,1.277714826000000000,6
1/12/2016 2:00:00 AM,0.728526186000000000,6,3.675935413000000000,6,1.406685866000000000,6
1/12/2016 3:00:00 AM,0.730686880000000000,6,3.119668640000000000,6,1.434327840000000000,6
1/12/2016 4:00:00 AM,1.262440960000000000,6,2.567201706000000000,6,0.788727573000000000,6
1/12/2016 5:00:00 AM,0.462835413000000000,6,2.600580693000000000,6,0.816965600000000000,6
1/12/2016 6:00:00 AM,0.592104480000000000,6,2.878341546000000000,6,1.463608960000000000,6
1/12/2016 7:00:00 AM,0.643663093000000000,6,2.500592746000000000,6,1.542437013000000000,6
1/12/2016 8:00:00 AM,0.400175306000000000,6,2.152721120000000000,6,1.092938293000000000,6
1/12/2016 9:00:00 AM,0.811228586000000000,6,2.598867040000000000,6,0.637404533000000000,6
1/12/2016 10:00:00 AM,0.548443573000000000,6,2.088272853000000000,6,0.223072960000000000,6
1/12/2016 11:00:00 AM,0.461270773000000000,6,2.032616373000000000,6,0.451659413000000000,6
1/12/2016 12:00:00 PM,0.411127786000000000,6,1.783615093000000000,6,0.460525706000000000,6
1/12/2016 1:00:00 PM,0.674061813000000000,6,2.131114186000000000,6,0.645674773000000000,6
1/12/2016 2:00:00 PM,1.114992266000000000,6,2.276327680000000000,6,0.724130293000000000,6
1/12/2016 3:00:00 PM,1.163719626000000000,6,2.433164213000000000,6,0.778073120000000000,6
1/12/2016 4:00:00 PM,0.505080693000000000,6,2.638132053000000000,6,0.628016693000000000,6
1/12/2016 5:00:00 PM,0.249746346000000000,6,2.812328640000000000,6,0.461568800000000000,6
1/12/2016 6:00:00 PM,0.362921973000000000,6,3.091505120000000000,6,0.633306666000000000,6
1/12/2016 7:00:00 PM,0.814730400000000000,6,3.760873013000000000,6,0.718616800000000000,6
1/12/2016 8:00:00 PM,0.653348960000000000,6,3.627804106000000000,6,0.990268106000000000,6
1/12/2016 9:00:00 PM,0.405465280000000000,6,2.790274666000000000,6,0.982146880000000000,6
1/12/2016 10:00:00 PM,0.270682720000000000,6,2.951358080000000000,6,0.894825066000000000,6
1/12/2016 11:00:00 PM,0.434075840000000000,6,3.166384320000000000,6,1.801794720000000000,6
1/13/2016 12:00:00 AM,0.610805653000000000,6,3.747610826000000000,6,2.267237866000000000,6
1/13/2016 1:00:00 AM,0.515064586000000000,6,3.694636586000000000,6,3.494362666000000000,6
1/13/2016 2:00:00 AM,0.473191840000000000,6,4.026340266000000000,6,4.031779253000000000,6
1/13/2016 3:00:00 AM,1.055684960000000000,6,4.304995200000000000,6,4.252095466000000000,6
1/13/2016 4:00:00 AM,1.660381066000000000,6,4.598551466000000000,6,3.933057920000000000,6
1/13/2016 5:00:00 AM,2.668009226000000000,6,5.510513066000000000,6,3.612530240000000000,6
1/13/2016 6:00:00 AM,2.569660426000000000,6,5.719876800000000000,6,3.542493973000000000,6
1/13/2016 7:00:00 AM,3.358686026000000000,6,5.398008000000000000,6,3.908992266000000000,6
1/13/2016 8:00:00 AM,2.170528213000000000,6,5.804069333000000000,6,3.397354986000000000,6
1/13/2016 9:00:00 AM,2.859342346000000000,6,6.154250666000000000,6,4.531420960000000000,6
1/13/2016 10:00:00 AM,3.243647733000000000,6,6.529764266000000000,6,5.430790933000000000,6
1/13/2016 11:00:00 AM,2.609446986000000000,6,6.630348266000000000,6,4.598327946000000000,6
1/13/2016 12:00:00 PM,2.567052693000000000,6,5.750424533000000000,6,4.135790560000000000,6
1/13/2016 1:00:00 PM,1.853129813000000000,6,5.590980266000000000,6,3.713114240000000000,6
1/13/2016 2:00:00 PM,2.215008693000000000,6,5.684113600000000000,6,3.773762666000000000,6
1/13/2016 3:00:00 PM,1.568439840000000000,6,6.531254400000000000,6,4.035355573000000000,6
1/13/2016 4:00:00 PM,1.487823626000000000,6,6.369574933000000000,6,3.513212853000000000,6
1/13/2016 5:00:00 PM,1.171691840000000000,6,6.970843733000000000,6,3.146416533000000000,6
1/13/2016 6:00:00 PM,1.993276853000000000,6,6.514862933000000000,6,2.284746933000000000,6
1/13/2016 7:00:00 PM,2.501859360000000000,6,6.892611733000000000,6,3.335141920000000000,6
1/13/2016 8:00:00 PM,1.444237226000000000,6,6.400122666000000000,6,1.499297653000000000,6
1/13/2016 9:00:00 PM,1.164241173000000000,6,6.863554133000000000,6,2.428693813000000000,6
1/13/2016 10:00:00 PM,1.081836800000000000,6,6.427690133000000000,6,2.273272906000000000,6
1/13/2016 11:00:00 PM,1.917652586000000000,6,6.163936533000000000,6,1.993351360000000000,6
1/14/2016 12:00:00 AM,1.295596426000000000,6,4.783328000000000000,6,1.989178986000000000,6
1/14/2016 1:00:00 AM,1.456456320000000000,6,4.939792000000000000,6,2.226333706000000000,6
1/14/2016 2:00:00 AM,1.030948746000000000,6,5.018024000000000000,6,2.147282133000000000,6
1/14/2016 3:00:00 AM,1.150457440000000000,6,4.302312960000000000,6,2.040812106000000000,6
1/14/2016 4:00:00 AM,1.165060746000000000,6,4.278172800000000000,6,2.364916106000000000,6
1/14/2016 5:00:00 AM,3.373065813000000000,6,4.024850133000000000,6,3.724960800000000000,6
1/14/2016 6:00:00 AM,2.815010880000000000,6,3.277548266000000000,6,3.230683573000000000,6
1/14/2016 7:00:00 AM,1.400799840000000000,6,2.835276693000000000,6,1.710002506000000000,6
1/14/2016 8:00:00 AM,1.046222613000000000,6,2.982576373000000000,6,2.224247520000000000,6
1/14/2016 9:00:00 AM,1.554656106000000000,6,1.894108480000000000,6,1.931808853000000000,6
1/14/2016 10:00:00 AM,0.535330400000000000,6,1.314074080000000000,6,1.443715680000000000,6
1/14/2016 11:00:00 AM,0.844607573000000000,6,1.801049653000000000,6,1.026776373000000000,6
1/14/2016 12:00:00 PM,1.206337440000000000,6,1.947976800000000000,6,0.829035680000000000,6
1/14/2016 1:00:00 PM,2.918351626000000000,6,2.230878613000000000,6,1.311838880000000000,6
1/14/2016 2:00:00 PM,2.911497013000000000,6,2.327439253000000000,6,2.191539093000000000,6
1/14/2016 3:00:00 PM,1.805073013000000000,6,3.308915573000000000,6,2.138192320000000000,6
1/14/2016 4:00:00 PM,0.837678453000000000,6,3.066843413000000000,6,1.237406720000000000,6
1/14/2016 5:00:00 PM,0.600449226000000000,6,3.482590613000000000,6,0.967320053000000000,6
1/14/2016 6:00:00 PM,0.870163360000000000,6,3.677053013000000000,6,1.769831360000000000,6
1/14/2016 7:00:00 PM,1.519041920000000000,6,4.314681066000000000,6,1.402513493000000000,6
1/14/2016 8:00:00 PM,1.480149440000000000,6,4.232723733000000000,6,1.370326613000000000,6
1/14/2016 9:00:00 PM,1.932255893000000000,6,6.059627200000000000,6,1.526641600000000000,6
1/14/2016 10:00:00 PM,2.142662720000000000,6,7.259184533000000000,6,2.060779893000000000,6
1/14/2016 11:00:00 PM,1.401097866000000000,6,6.757009600000000000,6,1.794940106000000000,6
1/15/2016 12:00:00 AM,2.110475840000000000,6,6.790537600000000000,6,3.428871306000000000,6
1/15/2016 1:00:00 AM,2.138266826000000000,6,6.246638933000000000,6,3.773762666000000000,6
1/15/2016 2:00:00 AM,1.248731733000000000,6,5.685603733000000000,6,2.773957706000000000,6
1/15/2016 3:00:00 AM,1.882857973000000000,6,5.826421333000000000,6,2.338764266000000000,6
1/15/2016 4:00:00 AM,1.598689546000000000,6,5.338402666000000000,6,2.112040480000000000,6
1/15/2016 5:00:00 AM,1.300364853000000000,6,3.870025280000000000,6,1.762604213000000000,6
1/15/2016 6:00:00 AM,1.087350293000000000,6,3.123319466000000000,6,1.172362400000000000,6
1/15/2016 7:00:00 AM,0.320229653000000000,6,1.892618346000000000,6,0.989597546000000000,6
1/15/2016 8:00:00 AM,0.645004213000000000,6,1.802986826000000000,6,1.747777386000000000,6
1/15/2016 9:00:00 AM,0.712879786000000000,6,1.983143946000000000,6,0.981774346000000000,6
1/15/2016 10:00:00 AM,1.587290026000000000,6,1.555475680000000000,6,1.597571946000000000,6
1/15/2016 11:00:00 AM,1.977704960000000000,6,2.673969760000000000,6,1.791140266000000000,6
1/15/2016 12:00:00 PM,1.834354133000000000,6,2.088049333000000000,6,1.801720213000000000,6
1/15/2016 1:00:00 PM,2.077320373000000000,6,1.871011413000000000,6,1.125572213000000000,6
1/15/2016 2:00:00 PM,1.608151893000000000,6,2.122545920000000000,6,0.961732053000000000,6
